Timestamp,Label,Location Name,Power (W),Energy (Wh)
2024-12-05 15:00:12,SMP01,Laboratory 207,29.15,9369.694
2024-12-05 15:00:24,SMP01,Laboratory 207,29.201,9370.182
2024-12-05 15:00:36,SMP01,Laboratory 207,29.201,9370.182
2024-12-05 15:00:48,SMP01,Laboratory 207,29.201,9370.182
2024-12-05 15:01:00,SMP01,Laboratory 207,29.201,9370.182
2024-12-05 15:01:13,SMP01,Laboratory 207,32.258,9370.68
2024-12-05 15:01:25,SMP01,Laboratory 207,32.258,9370.68
2024-12-05 15:01:37,SMP01,Laboratory 207,32.258,9370.68
2024-12-05 15:01:49,SMP01,Laboratory 207,32.258,9370.68
2024-12-05 15:02:01,SMP01,Laboratory 207,32.258,9370.68
2024-12-05 15:02:13,SMP01,Laboratory 207,2.801,9371.12
2024-12-05 15:02:25,SMP01,Laboratory 207,2.801,9371.12
2024-12-05 15:02:37,SMP01,Laboratory 207,2.801,9371.12
2024-12-05 15:02:49,SMP01,Laboratory 207,2.801,9371.12
2024-12-05 15:03:01,SMP01,Laboratory 207,2.801,9371.12
2024-12-05 15:03:13,SMP01,Laboratory 207,1.698,9371.153
2024-12-05 15:03:25,SMP01,Laboratory 207,1.698,9371.153
2024-12-05 15:03:38,SMP01,Laboratory 207,1.698,9371.153
2024-12-05 15:03:50,SMP01,Laboratory 207,1.698,9371.153
2024-12-05 15:04:02,SMP01,Laboratory 207,1.698,9371.153
2024-12-05 15:04:14,SMP01,Laboratory 207,1.18,9371.18
2024-12-05 15:04:26,SMP01,Laboratory 207,1.18,9371.18
2024-12-05 15:04:38,SMP01,Laboratory 207,1.18,9371.18
2024-12-05 15:04:50,SMP01,Laboratory 207,1.18,9371.18
2024-12-05 15:05:03,SMP01,Laboratory 207,1.18,9371.18
2024-12-05 15:05:15,SMP01,Laboratory 207,5.554,9371.209
2024-12-05 15:05:27,SMP01,Laboratory 207,5.554,9371.209
2024-12-05 15:05:39,SMP01,Laboratory 207,5.554,9371.209
2024-12-05 15:05:51,SMP01,Laboratory 207,5.554,9371.209
2024-12-05 15:06:03,SMP01,Laboratory 207,5.554,9371.209
