Timestamp,Label,Location Name,Power (W),Energy (Wh)
2024-12-05 15:00:12,SMP02,Laboratory 207,0.372,1013.244
2024-12-05 15:00:24,SMP02,Laboratory 207,0.357,1013.25
2024-12-05 15:00:36,SMP02,Laboratory 207,0.357,1013.25
2024-12-05 15:00:48,SMP02,Laboratory 207,0.357,1013.25
2024-12-05 15:01:00,SMP02,Laboratory 207,0.357,1013.25
2024-12-05 15:01:13,SMP02,Laboratory 207,0.357,1013.25
2024-12-05 15:01:25,SMP02,Laboratory 207,0.343,1013.256
2024-12-05 15:01:37,SMP02,Laboratory 207,0.343,1013.256
2024-12-05 15:01:49,SMP02,Laboratory 207,0.343,1013.256
2024-12-05 15:02:01,SMP02,Laboratory 207,0.343,1013.256
2024-12-05 15:02:13,SMP02,Laboratory 207,0.343,1013.256
2024-12-05 15:02:25,SMP02,Laboratory 207,0.317,1013.262
2024-12-05 15:02:37,SMP02,Laboratory 207,0.317,1013.262
2024-12-05 15:02:49,SMP02,Laboratory 207,0.317,1013.262
2024-12-05 15:03:01,SMP02,Laboratory 207,0.317,1013.262
2024-12-05 15:03:13,SMP02,Laboratory 207,0.317,1013.262
2024-12-05 15:03:25,SMP02,Laboratory 207,0.347,1013.267
2024-12-05 15:03:37,SMP02,Laboratory 207,0.347,1013.267
2024-12-05 15:03:50,SMP02,Laboratory 207,0.347,1013.267
2024-12-05 15:04:02,SMP02,Laboratory 207,0.347,1013.267
2024-12-05 15:04:14,SMP02,Laboratory 207,0.347,1013.267
2024-12-05 15:04:26,SMP02,Laboratory 207,0.351,1013.273
2024-12-05 15:04:38,SMP02,Laboratory 207,0.351,1013.273
2024-12-05 15:04:50,SMP02,Laboratory 207,0.351,1013.273
2024-12-05 15:05:03,SMP02,Laboratory 207,0.351,1013.273
2024-12-05 15:05:15,SMP02,Laboratory 207,0.351,1013.273
2024-12-05 15:05:27,SMP02,Laboratory 207,0.349,1013.279
2024-12-05 15:05:39,SMP02,Laboratory 207,0.349,1013.279
