Timestamp,Label,Location Name,Power (W),Energy (Wh)
2024-12-05 15:00:12,SMP04,Laboratory 207,18.545,3377.809
2024-12-05 15:00:24,SMP04,Laboratory 207,18.493,3378.117
2024-12-05 15:00:36,SMP04,Laboratory 207,18.493,3378.117
2024-12-05 15:00:48,SMP04,Laboratory 207,18.493,3378.117
2024-12-05 15:01:00,SMP04,Laboratory 207,18.493,3378.117
2024-12-05 15:01:13,SMP04,Laboratory 207,18.493,3378.117
2024-12-05 15:01:25,SMP04,Laboratory 207,18.538,3378.426
2024-12-05 15:01:37,SMP04,Laboratory 207,18.538,3378.426
2024-12-05 15:01:49,SMP04,Laboratory 207,18.538,3378.426
2024-12-05 15:02:01,SMP04,Laboratory 207,18.538,3378.426
2024-12-05 15:02:13,SMP04,Laboratory 207,18.538,3378.426
2024-12-05 15:02:25,SMP04,Laboratory 207,18.54,3378.735
2024-12-05 15:02:37,SMP04,Laboratory 207,18.54,3378.735
2024-12-05 15:02:49,SMP04,Laboratory 207,18.54,3378.735
2024-12-05 15:03:01,SMP04,Laboratory 207,18.54,3378.735
2024-12-05 15:03:13,SMP04,Laboratory 207,18.54,3378.735
2024-12-05 15:03:25,SMP04,Laboratory 207,18.521,3379.043
2024-12-05 15:03:38,SMP04,Laboratory 207,18.521,3379.043
2024-12-05 15:03:50,SMP04,Laboratory 207,18.521,3379.043
2024-12-05 15:04:02,SMP04,Laboratory 207,18.521,3379.043
2024-12-05 15:04:14,SMP04,Laboratory 207,18.521,3379.043
2024-12-05 15:04:26,SMP04,Laboratory 207,18.532,3379.352
2024-12-05 15:04:38,SMP04,Laboratory 207,18.532,3379.352
2024-12-05 15:04:50,SMP04,Laboratory 207,18.532,3379.352
2024-12-05 15:05:03,SMP04,Laboratory 207,18.532,3379.352
2024-12-05 15:05:15,SMP04,Laboratory 207,18.532,3379.352
2024-12-05 15:05:27,SMP04,Laboratory 207,18.507,3379.661
2024-12-05 15:05:39,SMP04,Laboratory 207,18.507,3379.661
2024-12-05 15:05:51,SMP04,Laboratory 207,18.507,3379.661
2024-12-05 15:06:03,SMP04,Laboratory 207,18.507,3379.661
2024-12-05 15:06:16,SMP04,Laboratory 207,18.507,3379.661
2024-12-05 15:06:28,SMP04,Laboratory 207,18.486,3379.969
2024-12-05 15:06:40,SMP04,Laboratory 207,18.486,3379.969
2024-12-05 15:06:52,SMP04,Laboratory 207,18.486,3379.969
2024-12-05 15:07:04,SMP04,Laboratory 207,18.486,3379.969
2024-12-05 15:07:16,SMP04,Laboratory 207,18.486,3379.969
2024-12-05 15:07:28,SMP04,Laboratory 207,18.314,3380.275
2024-12-05 15:07:40,SMP04,Laboratory 207,18.314,3380.275
2024-12-05 15:07:52,SMP04,Laboratory 207,18.314,3380.275
2024-12-05 15:08:05,SMP04,Laboratory 207,18.314,3380.275
2024-12-05 15:08:17,SMP04,Laboratory 207,18.314,3380.275
2024-12-05 15:08:29,SMP04,Laboratory 207,18.27,3380.58
2024-12-05 15:08:41,SMP04,Laboratory 207,18.27,3380.58
2024-12-05 15:08:53,SMP04,Laboratory 207,18.27,3380.58
2024-12-05 15:09:05,SMP04,Laboratory 207,18.27,3380.58
2024-12-05 15:09:17,SMP04,Laboratory 207,18.27,3380.58
2024-12-05 15:09:30,SMP04,Laboratory 207,18.177,3380.883
2024-12-05 15:09:42,SMP04,Laboratory 207,18.177,3380.883
2024-12-05 15:09:54,SMP04,Laboratory 207,18.177,3380.883
2024-12-05 15:10:09,SMP04,Laboratory 207,18.177,3380.883
2024-12-05 15:10:21,SMP04,Laboratory 207,18.16,3381.186
2024-12-05 15:10:34,SMP04,Laboratory 207,18.16,3381.186
2024-12-05 15:10:46,SMP04,Laboratory 207,18.16,3381.186
2024-12-05 15:10:58,SMP04,Laboratory 207,18.16,3381.186
2024-12-05 15:11:10,SMP04,Laboratory 207,18.16,3381.186
2024-12-05 15:11:22,SMP04,Laboratory 207,18.15,3381.489
2024-12-05 15:11:34,SMP04,Laboratory 207,18.15,3381.489
2024-12-05 15:11:46,SMP04,Laboratory 207,18.15,3381.489
2024-12-05 15:11:58,SMP04,Laboratory 207,18.15,3381.489
2024-12-05 15:12:10,SMP04,Laboratory 207,18.15,3381.489
2024-12-05 15:12:23,SMP04,Laboratory 207,18.137,3381.791
2024-12-05 15:12:35,SMP04,Laboratory 207,18.137,3381.791
2024-12-05 15:12:47,SMP04,Laboratory 207,18.137,3381.791
2024-12-05 15:12:59,SMP04,Laboratory 207,18.137,3381.791
2024-12-05 15:13:12,SMP04,Laboratory 207,18.137,3381.791
2024-12-05 15:13:24,SMP04,Laboratory 207,18.177,3382.094
2024-12-05 15:13:36,SMP04,Laboratory 207,18.177,3382.094
2024-12-05 15:13:48,SMP04,Laboratory 207,18.177,3382.094
2024-12-05 15:14:00,SMP04,Laboratory 207,18.177,3382.094
2024-12-05 15:14:12,SMP04,Laboratory 207,18.177,3382.094
2024-12-05 15:14:24,SMP04,Laboratory 207,18.13,3382.397
2024-12-05 15:14:36,SMP04,Laboratory 207,18.13,3382.397
2024-12-05 15:14:49,SMP04,Laboratory 207,18.13,3382.397
2024-12-05 15:15:01,SMP04,Laboratory 207,18.13,3382.397
2024-12-05 15:57:36,SMP04,Laboratory 207,18.194,3395.445
2024-12-05 15:57:48,SMP04,Laboratory 207,18.194,3395.445
2024-12-05 15:58:00,SMP04,Laboratory 207,18.194,3395.445
2024-12-05 15:58:12,SMP04,Laboratory 207,18.194,3395.445
2024-12-05 15:58:24,SMP04,Laboratory 207,18.523,3395.74
2024-12-05 15:58:36,SMP04,Laboratory 207,18.523,3395.74
2024-12-05 15:58:48,SMP04,Laboratory 207,18.523,3395.74
2024-12-05 15:59:00,SMP04,Laboratory 207,18.523,3395.74
2024-12-05 15:59:13,SMP04,Laboratory 207,18.523,3395.74
2024-12-05 15:59:25,SMP04,Laboratory 207,18.544,3396.049
2024-12-05 15:59:37,SMP04,Laboratory 207,18.544,3396.049
2024-12-05 15:59:49,SMP04,Laboratory 207,18.544,3396.049
2024-12-05 16:00:03,SMP04,Laboratory 207,18.544,3396.049
2024-12-05 16:00:15,SMP04,Laboratory 207,18.544,3396.049
2024-12-05 16:00:27,SMP04,Laboratory 207,18.524,3396.358
2024-12-05 16:00:39,SMP04,Laboratory 207,18.524,3396.358
2024-12-05 16:00:51,SMP04,Laboratory 207,18.524,3396.358
2024-12-05 16:01:03,SMP04,Laboratory 207,18.524,3396.358
2024-12-05 16:01:16,SMP04,Laboratory 207,18.524,3396.358
2024-12-05 16:01:28,SMP04,Laboratory 207,18.519,3396.667
2024-12-05 16:01:40,SMP04,Laboratory 207,18.519,3396.667
2024-12-05 16:01:52,SMP04,Laboratory 207,18.519,3396.667
2024-12-05 16:02:04,SMP04,Laboratory 207,18.519,3396.667
2024-12-05 16:02:16,SMP04,Laboratory 207,18.519,3396.667
2024-12-05 16:02:28,SMP04,Laboratory 207,18.508,3396.975
2024-12-05 16:02:40,SMP04,Laboratory 207,18.508,3396.975
2024-12-05 16:02:52,SMP04,Laboratory 207,18.508,3396.975
2024-12-05 16:03:05,SMP04,Laboratory 207,18.508,3396.975
2024-12-05 16:03:17,SMP04,Laboratory 207,18.508,3396.975
2024-12-05 16:03:29,SMP04,Laboratory 207,18.505,3397.284
2024-12-05 16:03:41,SMP04,Laboratory 207,18.505,3397.284
2024-12-05 16:03:53,SMP04,Laboratory 207,18.505,3397.284
2024-12-05 16:04:05,SMP04,Laboratory 207,18.505,3397.284
2024-12-05 16:04:17,SMP04,Laboratory 207,18.505,3397.284
2024-12-05 16:04:29,SMP04,Laboratory 207,18.523,3397.593
2024-12-05 16:04:41,SMP04,Laboratory 207,18.523,3397.593
2024-12-05 16:04:53,SMP04,Laboratory 207,18.523,3397.593
2024-12-05 16:05:05,SMP04,Laboratory 207,18.523,3397.593
2024-12-05 16:05:18,SMP04,Laboratory 207,18.523,3397.593
2024-12-05 16:05:30,SMP04,Laboratory 207,18.481,3397.902
2024-12-05 16:05:42,SMP04,Laboratory 207,18.481,3397.902
2024-12-05 16:05:54,SMP04,Laboratory 207,18.481,3397.902
2024-12-05 16:06:06,SMP04,Laboratory 207,18.481,3397.902
2024-12-05 16:06:18,SMP04,Laboratory 207,18.481,3397.902
2024-12-05 16:06:30,SMP04,Laboratory 207,18.529,3398.211
2024-12-05 16:06:43,SMP04,Laboratory 207,18.529,3398.211
2024-12-05 16:06:55,SMP04,Laboratory 207,18.529,3398.211
2024-12-05 16:07:07,SMP04,Laboratory 207,18.529,3398.211
2024-12-05 16:07:19,SMP04,Laboratory 207,18.529,3398.211
2024-12-05 16:07:31,SMP04,Laboratory 207,18.554,3398.519
2024-12-05 16:07:43,SMP04,Laboratory 207,18.554,3398.519
2024-12-05 16:07:55,SMP04,Laboratory 207,18.554,3398.519
2024-12-05 16:08:08,SMP04,Laboratory 207,18.554,3398.519
2024-12-05 16:08:20,SMP04,Laboratory 207,18.554,3398.519
2024-12-05 16:08:32,SMP04,Laboratory 207,18.49,3398.828
2024-12-05 16:08:44,SMP04,Laboratory 207,18.49,3398.828
2024-12-05 16:08:56,SMP04,Laboratory 207,18.49,3398.828
2024-12-05 16:09:09,SMP04,Laboratory 207,18.49,3398.828
2024-12-05 16:09:21,SMP04,Laboratory 207,18.49,3398.828
2024-12-05 16:09:34,SMP04,Laboratory 207,18.226,3399.133
2024-12-05 16:09:46,SMP04,Laboratory 207,18.226,3399.133
2024-12-05 16:09:58,SMP04,Laboratory 207,18.226,3399.133
2024-12-05 16:10:12,SMP04,Laboratory 207,18.226,3399.133
2024-12-05 16:10:24,SMP04,Laboratory 207,18.201,3399.436
2024-12-05 16:10:37,SMP04,Laboratory 207,18.201,3399.436
2024-12-05 16:10:49,SMP04,Laboratory 207,18.201,3399.436
2024-12-05 16:11:02,SMP04,Laboratory 207,18.201,3399.436
2024-12-05 16:11:14,SMP04,Laboratory 207,18.201,3399.436
2024-12-05 16:11:26,SMP04,Laboratory 207,18.206,3399.739
2024-12-05 16:11:39,SMP04,Laboratory 207,18.206,3399.739
2024-12-05 16:11:51,SMP04,Laboratory 207,18.206,3399.739
2024-12-05 16:12:04,SMP04,Laboratory 207,18.206,3399.739
2024-12-05 16:12:16,SMP04,Laboratory 207,18.206,3399.739
2024-12-05 16:12:29,SMP04,Laboratory 207,18.242,3400.043
2024-12-05 16:12:41,SMP04,Laboratory 207,18.242,3400.043
2024-12-05 16:12:53,SMP04,Laboratory 207,18.242,3400.043
2024-12-05 16:13:05,SMP04,Laboratory 207,18.242,3400.043
2024-12-05 16:13:18,SMP04,Laboratory 207,18.242,3400.043
2024-12-05 16:13:30,SMP04,Laboratory 207,18.165,3400.346
2024-12-05 16:13:42,SMP04,Laboratory 207,18.165,3400.346
2024-12-05 16:13:54,SMP04,Laboratory 207,18.165,3400.346
2024-12-05 16:14:06,SMP04,Laboratory 207,18.165,3400.346
2024-12-05 16:14:19,SMP04,Laboratory 207,18.165,3400.346
2024-12-05 16:14:31,SMP04,Laboratory 207,18.175,3400.649
2024-12-05 16:14:43,SMP04,Laboratory 207,18.175,3400.649
2024-12-05 16:14:55,SMP04,Laboratory 207,18.175,3400.649
2024-12-05 16:15:07,SMP04,Laboratory 207,18.175,3400.649
2024-12-05 16:15:20,SMP04,Laboratory 207,18.175,3400.649
2024-12-05 16:15:32,SMP04,Laboratory 207,18.175,3400.952
2024-12-05 16:15:44,SMP04,Laboratory 207,18.175,3400.952
2024-12-05 16:15:57,SMP04,Laboratory 207,18.175,3400.952
2024-12-05 16:16:09,SMP04,Laboratory 207,18.175,3400.952
2024-12-05 16:16:21,SMP04,Laboratory 207,18.175,3400.952
2024-12-05 16:16:33,SMP04,Laboratory 207,18.211,3401.256
2024-12-05 16:16:46,SMP04,Laboratory 207,18.211,3401.256
2024-12-05 16:16:58,SMP04,Laboratory 207,18.211,3401.256
2024-12-05 16:17:10,SMP04,Laboratory 207,18.211,3401.256
2024-12-05 16:17:22,SMP04,Laboratory 207,18.258,3401.559
2024-12-05 16:17:34,SMP04,Laboratory 207,18.258,3401.559
2024-12-05 16:17:47,SMP04,Laboratory 207,18.258,3401.559
2024-12-05 16:17:59,SMP04,Laboratory 207,18.258,3401.559
2024-12-05 16:18:11,SMP04,Laboratory 207,18.258,3401.559
2024-12-05 16:18:23,SMP04,Laboratory 207,18.082,3401.861
2024-12-05 16:18:35,SMP04,Laboratory 207,18.082,3401.861
2024-12-05 16:18:47,SMP04,Laboratory 207,18.082,3401.861
2024-12-05 16:18:59,SMP04,Laboratory 207,18.082,3401.861
2024-12-05 16:19:12,SMP04,Laboratory 207,18.082,3401.861
2024-12-05 16:19:24,SMP04,Laboratory 207,18.107,3402.163
2024-12-05 16:19:36,SMP04,Laboratory 207,18.107,3402.163
2024-12-05 16:19:48,SMP04,Laboratory 207,18.107,3402.163
2024-12-05 16:20:02,SMP04,Laboratory 207,18.107,3402.163
2024-12-05 16:20:15,SMP04,Laboratory 207,18.107,3402.163
2024-12-05 16:20:27,SMP04,Laboratory 207,18.162,3402.465
2024-12-05 16:20:39,SMP04,Laboratory 207,18.162,3402.465
