Timestamp,Label,Location Name,Power (W),Energy (Wh)
2024-12-05 15:00:12,SMP05,Laboratory 207,25.616,12463.681
2024-12-05 15:00:24,SMP05,Laboratory 207,25.616,12463.681
2024-12-05 15:00:36,SMP05,Laboratory 207,29.545,12464.755
2024-12-05 15:00:48,SMP05,Laboratory 207,29.545,12464.755
2024-12-05 15:01:00,SMP05,Laboratory 207,29.545,12464.755
2024-12-05 15:01:13,SMP05,Laboratory 207,29.545,12464.755
2024-12-05 15:01:25,SMP05,Laboratory 207,29.545,12464.755
2024-12-05 15:01:37,SMP05,Laboratory 207,28.145,12465.301
2024-12-05 15:01:49,SMP05,Laboratory 207,28.145,12465.301
2024-12-05 15:02:01,SMP05,Laboratory 207,28.145,12465.301
2024-12-05 15:02:13,SMP05,Laboratory 207,28.145,12465.301
2024-12-05 15:02:25,SMP05,Laboratory 207,28.145,12465.301
2024-12-05 15:02:37,SMP05,Laboratory 207,28.948,12465.828
2024-12-05 15:02:49,SMP05,Laboratory 207,28.948,12465.828
2024-12-05 15:03:01,SMP05,Laboratory 207,28.948,12465.828
2024-12-05 15:03:13,SMP05,Laboratory 207,28.948,12465.828
2024-12-05 15:03:25,SMP05,Laboratory 207,28.948,12465.828
2024-12-05 15:03:37,SMP05,Laboratory 207,29.258,12466.343
2024-12-05 15:03:50,SMP05,Laboratory 207,29.258,12466.343
2024-12-05 15:04:02,SMP05,Laboratory 207,29.258,12466.343
2024-12-05 15:04:14,SMP05,Laboratory 207,29.258,12466.343
2024-12-05 15:04:26,SMP05,Laboratory 207,29.258,12466.343
2024-12-05 15:04:38,SMP05,Laboratory 207,29.629,12466.857
2024-12-05 15:04:50,SMP05,Laboratory 207,29.629,12466.857
2024-12-05 15:05:03,SMP05,Laboratory 207,29.629,12466.857
2024-12-05 15:05:15,SMP05,Laboratory 207,29.629,12466.857
2024-12-05 15:05:27,SMP05,Laboratory 207,29.629,12466.857
2024-12-05 15:05:39,SMP05,Laboratory 207,28.22,12467.398
2024-12-05 15:05:51,SMP05,Laboratory 207,28.22,12467.398
2024-12-05 15:06:03,SMP05,Laboratory 207,28.22,12467.398
2024-12-05 15:06:16,SMP05,Laboratory 207,28.22,12467.398
2024-12-05 15:06:28,SMP05,Laboratory 207,28.22,12467.398
2024-12-05 15:06:40,SMP05,Laboratory 207,81.151,12467.949
2024-12-05 15:06:52,SMP05,Laboratory 207,81.151,12467.949
2024-12-05 15:07:04,SMP05,Laboratory 207,81.151,12467.949
2024-12-05 15:07:16,SMP05,Laboratory 207,81.151,12467.949
2024-12-05 15:07:28,SMP05,Laboratory 207,81.151,12467.949
2024-12-05 15:07:40,SMP05,Laboratory 207,32.326,12468.556
2024-12-05 15:07:52,SMP05,Laboratory 207,32.326,12468.556
2024-12-05 15:08:05,SMP05,Laboratory 207,32.326,12468.556
2024-12-05 15:08:17,SMP05,Laboratory 207,32.326,12468.556
2024-12-05 15:08:29,SMP05,Laboratory 207,32.326,12468.556
2024-12-05 15:08:41,SMP05,Laboratory 207,61.99,12469.312
2024-12-05 15:08:53,SMP05,Laboratory 207,61.99,12469.312
2024-12-05 15:09:05,SMP05,Laboratory 207,61.99,12469.312
