Timestamp,Label,Location Name,Power (W),Energy (Wh)
2024-11-28 13:45:17,SMP04,Laboratory 207,18.262,2249.704
2024-11-28 13:45:29,SMP04,Laboratory 207,18.262,2249.704
2024-11-28 13:45:41,SMP04,Laboratory 207,18.262,2249.704
2024-11-28 13:45:53,SMP04,Laboratory 207,18.253,2250.008
2024-11-28 13:55:21,SMP04,Laboratory 207,18.189,2252.745
2024-11-28 13:55:34,SMP04,Laboratory 207,18.189,2252.745
2024-11-28 13:56:16,SMP04,Laboratory 207,18.227,2253.049
2024-11-28 13:56:28,SMP04,Laboratory 207,18.227,2253.049
2024-11-28 13:56:41,SMP04,Laboratory 207,18.227,2253.049
2024-11-28 13:56:53,SMP04,Laboratory 207,18.251,2253.049
2024-11-28 13:57:05,SMP04,Laboratory 207,18.251,2253.352
2024-11-28 13:57:17,SMP04,Laboratory 207,18.251,2253.352
2024-11-28 13:57:29,SMP04,Laboratory 207,18.251,2253.352
2024-11-28 13:57:41,SMP04,Laboratory 207,18.251,2253.352
2024-11-28 13:57:53,SMP04,Laboratory 207,18.234,2253.657
2024-11-28 13:58:05,SMP04,Laboratory 207,18.234,2253.657
2024-11-28 13:58:17,SMP04,Laboratory 207,18.234,2253.657
2024-11-28 13:58:29,SMP04,Laboratory 207,18.234,2253.657
2024-11-28 13:58:41,SMP04,Laboratory 207,18.234,2253.657
2024-11-28 13:58:54,SMP04,Laboratory 207,18.251,2253.961
2024-11-28 13:59:06,SMP04,Laboratory 207,18.251,2253.961
2024-11-28 13:59:18,SMP04,Laboratory 207,18.251,2253.961
2024-11-28 13:59:30,SMP04,Laboratory 207,18.251,2253.961
2024-11-28 13:59:42,SMP04,Laboratory 207,18.251,2253.961
2024-11-28 13:59:54,SMP04,Laboratory 207,18.256,2254.265
2024-11-28 14:00:07,SMP04,Laboratory 207,18.256,2254.265
2024-11-28 14:00:20,SMP04,Laboratory 207,18.256,2254.265
2024-11-28 14:00:32,SMP04,Laboratory 207,18.256,2254.265
2024-11-28 14:00:44,SMP04,Laboratory 207,18.256,2254.265
2024-11-28 14:00:56,SMP04,Laboratory 207,18.215,2254.569
2024-11-28 14:01:08,SMP04,Laboratory 207,18.215,2254.569
2024-11-28 14:01:20,SMP04,Laboratory 207,18.215,2254.569
2024-11-28 14:01:32,SMP04,Laboratory 207,18.215,2254.569
2024-11-28 14:01:44,SMP04,Laboratory 207,18.215,2254.569
2024-11-28 14:01:56,SMP04,Laboratory 207,18.213,2254.873
2024-11-28 14:02:08,SMP04,Laboratory 207,18.213,2254.873
2024-11-28 14:02:21,SMP04,Laboratory 207,18.213,2254.873
2024-11-28 14:02:33,SMP04,Laboratory 207,18.213,2254.873
2024-11-28 14:02:45,SMP04,Laboratory 207,18.213,2254.873
2024-11-28 14:02:57,SMP04,Laboratory 207,18.233,2255.178
2024-11-28 14:03:09,SMP04,Laboratory 207,18.233,2255.178
2024-11-28 14:03:21,SMP04,Laboratory 207,18.233,2255.178
2024-11-28 14:03:33,SMP04,Laboratory 207,18.233,2255.178
