Timestamp,Label,Location Name,Power (W),Energy (Wh)
2024-11-28 13:45:17,SMP01,Laboratory 207,31.258,6151.003
2024-11-28 13:45:29,SMP01,Laboratory 207,31.258,6151.003
2024-11-28 13:45:41,SMP01,Laboratory 207,31.258,6151.003
2024-11-28 13:45:53,SMP01,Laboratory 207,30.866,6151.521
2024-11-28 13:55:22,SMP01,Laboratory 207,29.868,6156.029
2024-11-28 13:55:34,SMP01,Laboratory 207,29.868,6156.029
2024-11-28 13:56:16,SMP01,Laboratory 207,30.024,6156.529
2024-11-28 13:56:28,SMP01,Laboratory 207,30.024,6156.529
2024-11-28 13:56:41,SMP01,Laboratory 207,30.024,6156.529
2024-11-28 13:56:53,SMP01,Laboratory 207,2.338,6157.001
2024-11-28 13:57:05,SMP01,Laboratory 207,2.338,6157.001
2024-11-28 13:57:17,SMP01,Laboratory 207,2.338,6157.001
2024-11-28 13:57:29,SMP01,Laboratory 207,2.338,6157.001
2024-11-28 13:57:41,SMP01,Laboratory 207,2.338,6157.001
2024-11-28 13:57:53,SMP01,Laboratory 207,1.19,6157.027
2024-11-28 13:58:05,SMP01,Laboratory 207,1.19,6157.027
2024-11-28 13:58:17,SMP01,Laboratory 207,1.19,6157.027
2024-11-28 13:58:29,SMP01,Laboratory 207,1.19,6157.027
2024-11-28 13:58:42,SMP01,Laboratory 207,1.19,6157.027
2024-11-28 13:58:54,SMP01,Laboratory 207,0.691,6157.046
2024-11-28 13:59:06,SMP01,Laboratory 207,0.691,6157.046
2024-11-28 13:59:18,SMP01,Laboratory 207,0.691,6157.046
2024-11-28 13:59:30,SMP01,Laboratory 207,0.691,6157.046
2024-11-28 13:59:42,SMP01,Laboratory 207,0.691,6157.046
2024-11-28 13:59:54,SMP01,Laboratory 207,0.674,6157.057
2024-11-28 14:00:07,SMP01,Laboratory 207,0.674,6157.057
2024-11-28 14:00:20,SMP01,Laboratory 207,0.674,6157.057
2024-11-28 14:00:32,SMP01,Laboratory 207,0.674,6157.057
2024-11-28 14:00:44,SMP01,Laboratory 207,0.674,6157.057
2024-11-28 14:00:56,SMP01,Laboratory 207,0.7,6157.069
2024-11-28 14:01:08,SMP01,Laboratory 207,0.7,6157.069
2024-11-28 14:01:20,SMP01,Laboratory 207,0.7,6157.069
2024-11-28 14:01:32,SMP01,Laboratory 207,0.7,6157.069
2024-11-28 14:01:44,SMP01,Laboratory 207,0.7,6157.069
2024-11-28 14:01:56,SMP01,Laboratory 207,0.709,6157.08
2024-11-28 14:02:08,SMP01,Laboratory 207,0.709,6157.08
2024-11-28 14:02:21,SMP01,Laboratory 207,0.709,6157.08
2024-11-28 14:02:33,SMP01,Laboratory 207,0.709,6157.08
2024-11-28 14:02:45,SMP01,Laboratory 207,0.674,6157.092
2024-11-28 14:02:57,SMP01,Laboratory 207,0.674,6157.092
2024-11-28 14:03:09,SMP01,Laboratory 207,0.674,6157.092
2024-11-28 14:03:21,SMP01,Laboratory 207,0.674,6157.092
2024-11-28 14:03:33,SMP01,Laboratory 207,0.674,6157.092
2024-11-28 14:03:45,SMP01,Laboratory 207,0.624,6157.103
2024-11-28 14:03:57,SMP01,Laboratory 207,0.624,6157.103
2024-11-28 14:04:09,SMP01,Laboratory 207,0.624,6157.103
2024-11-28 14:04:22,SMP01,Laboratory 207,0.624,6157.103
2024-11-28 14:04:34,SMP01,Laboratory 207,0.624,6157.103
2024-11-28 14:04:46,SMP01,Laboratory 207,0.683,6157.114
2024-11-28 14:04:58,SMP01,Laboratory 207,0.683,6157.114
2024-11-28 14:05:10,SMP01,Laboratory 207,0.683,6157.114
2024-11-28 14:05:22,SMP01,Laboratory 207,0.683,6157.114
2024-11-28 14:05:34,SMP01,Laboratory 207,0.683,6157.114
2024-11-28 14:05:46,SMP01,Laboratory 207,0.696,6157.126
2024-11-28 14:05:58,SMP01,Laboratory 207,0.696,6157.126
2024-11-28 14:06:10,SMP01,Laboratory 207,0.696,6157.126
2024-11-28 14:06:23,SMP01,Laboratory 207,0.696,6157.126
2024-11-28 14:06:35,SMP01,Laboratory 207,0.696,6157.126
2024-11-28 14:06:47,SMP01,Laboratory 207,0.703,6157.137
2024-11-28 14:06:59,SMP01,Laboratory 207,0.703,6157.137
2024-11-28 14:07:11,SMP01,Laboratory 207,0.703,6157.137
2024-11-28 14:07:23,SMP01,Laboratory 207,0.703,6157.137
2024-11-28 14:07:35,SMP01,Laboratory 207,0.703,6157.137
2024-11-28 14:07:47,SMP01,Laboratory 207,0.635,6157.148
2024-11-28 14:07:59,SMP01,Laboratory 207,0.635,6157.148
2024-11-28 14:08:11,SMP01,Laboratory 207,0.635,6157.148
2024-11-28 14:08:24,SMP01,Laboratory 207,0.635,6157.148
2024-11-28 14:08:36,SMP01,Laboratory 207,0.635,6157.148
2024-11-28 14:08:48,SMP01,Laboratory 207,0.675,6157.16
2024-11-28 14:09:00,SMP01,Laboratory 207,0.675,6157.16
2024-11-28 14:09:12,SMP01,Laboratory 207,0.675,6157.16
2024-11-28 14:09:24,SMP01,Laboratory 207,0.675,6157.16
2024-11-28 14:09:36,SMP01,Laboratory 207,0.675,6157.16
2024-11-28 14:09:48,SMP01,Laboratory 207,0.671,6157.171
