Time,Device Label,Device Name,Location,Component,Component Label,Capability,Attribute,Value
2024-11-22T00:20:37.000+00:00,SMP12,SMP12,Laboratory 207,main,main,powerMeter,power,42.29
2024-11-22T00:51:14.000+00:00,SMP12,SMP12,Laboratory 207,main,main,powerMeter,power,61.68
2024-11-22T01:01:39.000+00:00,SMP12,SMP12,Laboratory 207,main,main,powerMeter,power,56.45
2024-11-22T01:33:47.000+00:00,SMP12,SMP12,Laboratory 207,main,main,powerMeter,power,32.16
