Timestamp,Label,Location Name,Power (W),Energy (Wh)
2024-11-26 12:12:32,SMP02,Laboratory 207,0.36,858.693
2024-11-26 12:12:44,SMP02,Laboratory 207,0.36,858.693
2024-11-26 12:12:56,SMP02,Laboratory 207,0.355,858.699
2024-11-26 12:13:08,SMP02,Laboratory 207,0.355,858.699
2024-11-26 12:13:20,SMP02,Laboratory 207,0.355,858.699
2024-11-26 12:13:32,SMP02,Laboratory 207,0.355,858.699
2024-11-26 12:13:44,SMP02,Laboratory 207,0.355,858.699
2024-11-26 12:13:56,SMP02,Laboratory 207,0.378,858.705
2024-11-26 12:14:08,SMP02,Laboratory 207,0.378,858.705
2024-11-26 12:14:20,SMP02,Laboratory 207,0.378,858.705
2024-11-26 12:14:32,SMP02,Laboratory 207,0.378,858.705
2024-11-26 12:14:45,SMP02,Laboratory 207,0.378,858.705
2024-11-26 12:14:57,SMP02,Laboratory 207,0.332,858.711
2024-11-26 12:15:09,SMP02,Laboratory 207,0.332,858.711
2024-11-26 12:15:21,SMP02,Laboratory 207,0.332,858.711
2024-11-26 12:15:33,SMP02,Laboratory 207,0.332,858.711
2024-11-26 12:15:45,SMP02,Laboratory 207,0.33,858.717
2024-11-26 12:15:57,SMP02,Laboratory 207,0.33,858.717
2024-11-26 12:16:09,SMP02,Laboratory 207,0.33,858.717
2024-11-26 12:16:21,SMP02,Laboratory 207,0.33,858.717
2024-11-26 12:16:33,SMP02,Laboratory 207,0.33,858.717
2024-11-26 12:16:45,SMP02,Laboratory 207,0.321,858.723
2024-11-26 12:16:57,SMP02,Laboratory 207,0.321,858.723
2024-11-26 12:17:09,SMP02,Laboratory 207,0.321,858.723
2024-11-26 12:17:21,SMP02,Laboratory 207,0.321,858.723
2024-11-26 12:17:34,SMP02,Laboratory 207,0.321,858.723
2024-11-26 12:17:46,SMP02,Laboratory 207,0.352,858.729
2024-11-26 12:17:58,SMP02,Laboratory 207,0.352,858.729
2024-11-26 12:18:10,SMP02,Laboratory 207,0.352,858.729
2024-11-26 12:18:33,SMP02,Laboratory 207,0.352,858.729
2024-11-26 12:18:45,SMP02,Laboratory 207,0.344,858.734
2024-11-26 12:18:57,SMP02,Laboratory 207,0.344,858.734
2024-11-26 12:19:09,SMP02,Laboratory 207,0.344,858.734
2024-11-26 13:05:55,SMP02,Laboratory 207,0.358,859.009
2024-11-26 13:06:07,SMP02,Laboratory 207,0.358,859.009
2024-11-26 13:06:19,SMP02,Laboratory 207,0.358,859.009
2024-11-26 13:06:31,SMP02,Laboratory 207,0.358,859.009
2024-11-26 13:06:43,SMP02,Laboratory 207,0.358,859.009
2024-11-26 13:06:55,SMP02,Laboratory 207,0.338,859.015
2024-11-26 13:07:07,SMP02,Laboratory 207,0.338,859.015
2024-11-26 13:07:19,SMP02,Laboratory 207,0.338,859.015
2024-11-26 13:07:32,SMP02,Laboratory 207,0.338,859.015
2024-11-26 13:07:44,SMP02,Laboratory 207,0.338,859.015
2024-11-26 13:07:56,SMP02,Laboratory 207,0.359,859.021
2024-11-26 13:08:08,SMP02,Laboratory 207,0.359,859.021
2024-11-26 13:08:20,SMP02,Laboratory 207,0.359,859.021
2024-11-26 13:08:32,SMP02,Laboratory 207,0.359,859.021
2024-11-26 13:08:44,SMP02,Laboratory 207,0.359,859.021
2024-11-26 13:08:56,SMP02,Laboratory 207,0.319,859.027
2024-11-26 13:09:08,SMP02,Laboratory 207,0.319,859.027
2024-11-26 13:09:20,SMP02,Laboratory 207,0.319,859.027
2024-11-26 13:09:32,SMP02,Laboratory 207,0.319,859.027
2024-11-26 13:09:45,SMP02,Laboratory 207,0.319,859.027
2024-11-26 13:09:57,SMP02,Laboratory 207,0.336,859.032
2024-11-26 13:10:10,SMP02,Laboratory 207,0.336,859.032
2024-11-26 13:10:22,SMP02,Laboratory 207,0.336,859.032
2024-11-26 13:10:34,SMP02,Laboratory 207,0.336,859.032
2024-11-26 13:10:46,SMP02,Laboratory 207,0.36,859.038
2024-11-26 13:10:58,SMP02,Laboratory 207,0.36,859.038
2024-11-26 13:11:10,SMP02,Laboratory 207,0.36,859.038
2024-11-26 13:11:22,SMP02,Laboratory 207,0.36,859.038
2024-11-26 13:11:34,SMP02,Laboratory 207,0.36,859.038
2024-11-26 13:11:47,SMP02,Laboratory 207,0.332,859.044
2024-11-26 13:11:59,SMP02,Laboratory 207,0.332,859.044
2024-11-26 13:12:11,SMP02,Laboratory 207,0.332,859.044
2024-11-26 13:12:23,SMP02,Laboratory 207,0.332,859.044
2024-11-26 13:12:35,SMP02,Laboratory 207,0.332,859.044
2024-11-26 13:12:47,SMP02,Laboratory 207,0.313,859.05
2024-11-26 13:13:00,SMP02,Laboratory 207,0.313,859.05
2024-11-26 13:13:12,SMP02,Laboratory 207,0.313,859.05
2024-11-26 13:13:24,SMP02,Laboratory 207,0.313,859.05
2024-11-26 13:13:36,SMP02,Laboratory 207,0.313,859.05
2024-11-26 13:13:48,SMP02,Laboratory 207,0.323,859.056
2024-11-26 13:14:00,SMP02,Laboratory 207,0.323,859.056
2024-11-26 13:14:12,SMP02,Laboratory 207,0.323,859.056
2024-11-26 13:14:25,SMP02,Laboratory 207,0.323,859.056
2024-11-26 13:14:37,SMP02,Laboratory 207,0.323,859.056
2024-11-26 13:14:49,SMP02,Laboratory 207,0.368,859.062
2024-11-26 13:15:01,SMP02,Laboratory 207,0.368,859.062
2024-11-26 13:15:13,SMP02,Laboratory 207,0.368,859.062
2024-11-26 13:15:25,SMP02,Laboratory 207,0.368,859.062
2024-11-26 13:15:37,SMP02,Laboratory 207,0.368,859.062
2024-11-26 13:15:50,SMP02,Laboratory 207,0.344,859.067
2024-11-26 13:16:02,SMP02,Laboratory 207,0.344,859.067
2024-11-26 13:16:14,SMP02,Laboratory 207,0.344,859.067
2024-11-26 13:16:26,SMP02,Laboratory 207,0.344,859.067
2024-11-26 13:16:38,SMP02,Laboratory 207,0.344,859.067
2024-11-26 13:16:50,SMP02,Laboratory 207,0.347,859.073
2024-11-26 13:17:02,SMP02,Laboratory 207,0.347,859.073
2024-11-26 13:17:15,SMP02,Laboratory 207,0.347,859.073
2024-11-26 13:17:27,SMP02,Laboratory 207,0.347,859.073
2024-11-26 13:17:39,SMP02,Laboratory 207,0.347,859.073
2024-11-26 13:17:51,SMP02,Laboratory 207,0.33,859.079
2024-11-26 13:18:04,SMP02,Laboratory 207,0.33,859.079
2024-11-26 13:18:16,SMP02,Laboratory 207,0.33,859.079
2024-11-26 13:18:28,SMP02,Laboratory 207,0.33,859.079
2024-11-26 13:18:40,SMP02,Laboratory 207,0.33,859.079
2024-11-26 13:18:53,SMP02,Laboratory 207,0.345,859.085
2024-11-26 13:19:05,SMP02,Laboratory 207,0.345,859.085
2024-11-26 13:19:17,SMP02,Laboratory 207,0.345,859.085
2024-11-26 13:19:29,SMP02,Laboratory 207,0.345,859.085
2024-11-26 13:19:41,SMP02,Laboratory 207,0.345,859.085
2024-11-26 13:19:53,SMP02,Laboratory 207,0.373,859.091
2024-11-26 13:20:07,SMP02,Laboratory 207,0.373,859.091
2024-11-26 13:20:19,SMP02,Laboratory 207,0.373,859.091
2024-11-26 13:20:31,SMP02,Laboratory 207,0.373,859.091
2024-11-26 13:20:43,SMP02,Laboratory 207,0.373,859.091
2024-11-26 13:20:56,SMP02,Laboratory 207,0.335,859.097
2024-11-26 13:21:08,SMP02,Laboratory 207,0.335,859.097
2024-11-26 13:21:20,SMP02,Laboratory 207,0.335,859.097
2024-11-26 13:21:32,SMP02,Laboratory 207,0.335,859.097
2024-11-26 13:21:44,SMP02,Laboratory 207,0.335,859.097
2024-11-26 13:21:56,SMP02,Laboratory 207,0.347,859.102
2024-11-26 13:22:08,SMP02,Laboratory 207,0.347,859.102
2024-11-26 13:22:20,SMP02,Laboratory 207,0.347,859.102
2024-11-26 13:22:33,SMP02,Laboratory 207,0.347,859.102
2024-11-26 13:22:45,SMP02,Laboratory 207,0.347,859.102
2024-11-26 13:22:57,SMP02,Laboratory 207,0.347,859.108
2024-11-26 13:23:09,SMP02,Laboratory 207,0.347,859.108
2024-11-26 13:23:21,SMP02,Laboratory 207,0.347,859.108
2024-11-26 13:23:33,SMP02,Laboratory 207,0.347,859.108
2024-11-26 13:24:18,SMP02,Laboratory 207,0.348,859.114
2024-11-26 13:24:30,SMP02,Laboratory 207,0.348,859.114
2024-11-26 13:24:42,SMP02,Laboratory 207,0.348,859.114
2024-11-26 13:24:54,SMP02,Laboratory 207,0.317,859.12
2024-11-26 13:25:06,SMP02,Laboratory 207,0.317,859.12
2024-11-26 13:54:06,SMP02,Laboratory 207,0.4,859.29
2024-11-26 13:54:18,SMP02,Laboratory 207,0.4,859.29
2024-11-26 13:54:30,SMP02,Laboratory 207,0.4,859.29
2024-11-26 13:54:42,SMP02,Laboratory 207,0.4,859.29
2024-11-26 13:54:54,SMP02,Laboratory 207,0.324,859.296
2024-11-26 13:55:07,SMP02,Laboratory 207,0.324,859.296
2024-11-26 13:55:19,SMP02,Laboratory 207,0.324,859.296
2024-11-26 13:55:31,SMP02,Laboratory 207,0.324,859.296
2024-11-26 13:55:43,SMP02,Laboratory 207,0.324,859.296
2024-11-26 13:55:55,SMP02,Laboratory 207,0.376,859.302
2024-11-26 13:56:08,SMP02,Laboratory 207,0.376,859.302
2024-11-26 13:56:20,SMP02,Laboratory 207,0.376,859.302
2024-11-26 13:56:32,SMP02,Laboratory 207,0.376,859.302
2024-11-26 13:56:44,SMP02,Laboratory 207,0.376,859.302
2024-11-26 13:56:56,SMP02,Laboratory 207,0.367,859.307
2024-11-26 13:57:08,SMP02,Laboratory 207,0.367,859.307
2024-11-26 13:57:20,SMP02,Laboratory 207,0.367,859.307
2024-11-26 13:57:33,SMP02,Laboratory 207,0.367,859.307
2024-11-26 13:57:45,SMP02,Laboratory 207,0.367,859.307
2024-11-26 13:57:57,SMP02,Laboratory 207,0.341,859.313
2024-11-26 13:58:09,SMP02,Laboratory 207,0.341,859.313
2024-11-26 13:58:21,SMP02,Laboratory 207,0.341,859.313
2024-11-26 13:58:33,SMP02,Laboratory 207,0.341,859.313
