Timestamp,Label,Location Name,Power (W),Energy (Wh)
2024-11-26 12:12:32,SMP05,Laboratory 207,34.95,6779.59
2024-11-26 12:12:44,SMP05,Laboratory 207,34.95,6779.59
2024-11-26 12:12:56,SMP05,Laboratory 207,55.917,6780.241
2024-11-26 12:13:08,SMP05,Laboratory 207,55.917,6780.241
2024-11-26 12:13:20,SMP05,Laboratory 207,55.917,6780.241
2024-11-26 12:13:32,SMP05,Laboratory 207,55.917,6780.241
2024-11-26 12:13:44,SMP05,Laboratory 207,55.917,6780.241
2024-11-26 12:13:56,SMP05,Laboratory 207,55.851,6781.045
2024-11-26 12:14:08,SMP05,Laboratory 207,55.851,6781.045
2024-11-26 12:14:20,SMP05,Laboratory 207,55.851,6781.045
2024-11-26 12:14:32,SMP05,Laboratory 207,55.851,6781.045
2024-11-26 12:14:45,SMP05,Laboratory 207,55.851,6781.045
2024-11-26 12:14:57,SMP05,Laboratory 207,31.859,6781.775
2024-11-26 12:15:09,SMP05,Laboratory 207,31.859,6781.775
2024-11-26 12:15:21,SMP05,Laboratory 207,31.859,6781.775
2024-11-26 12:15:33,SMP05,Laboratory 207,31.859,6781.775
2024-11-26 12:15:45,SMP05,Laboratory 207,31.859,6781.775
2024-11-26 12:15:57,SMP05,Laboratory 207,53.344,6782.523
2024-11-26 12:16:09,SMP05,Laboratory 207,53.344,6782.523
2024-11-26 12:16:21,SMP05,Laboratory 207,53.344,6782.523
2024-11-26 12:16:33,SMP05,Laboratory 207,53.344,6782.523
2024-11-26 12:16:45,SMP05,Laboratory 207,53.344,6782.523
2024-11-26 12:16:57,SMP05,Laboratory 207,56.984,6783.375
2024-11-26 12:17:09,SMP05,Laboratory 207,56.984,6783.375
2024-11-26 12:17:21,SMP05,Laboratory 207,56.984,6783.375
2024-11-26 12:17:34,SMP05,Laboratory 207,56.984,6783.375
2024-11-26 12:17:46,SMP05,Laboratory 207,56.984,6783.375
2024-11-26 12:17:58,SMP05,Laboratory 207,40.834,6784.003
2024-11-26 12:18:10,SMP05,Laboratory 207,40.834,6784.003
2024-11-26 12:18:33,SMP05,Laboratory 207,40.834,6784.003
2024-11-26 12:18:45,SMP05,Laboratory 207,40.834,6784.003
2024-11-26 12:18:57,SMP05,Laboratory 207,32.833,6784.67
2024-11-26 12:19:09,SMP05,Laboratory 207,32.833,6784.67
2024-11-26 13:05:55,SMP05,Laboratory 207,59.799,6818.202
2024-11-26 13:06:07,SMP05,Laboratory 207,59.799,6818.202
2024-11-26 13:06:19,SMP05,Laboratory 207,59.799,6818.202
