Timestamp,Label,Location Name,Power (W),Energy (Wh)
2024-11-26 12:12:32,SMP03,Laboratory 207,33.393,1701.589
2024-11-26 12:12:44,SMP03,Laboratory 207,33.393,1701.589
2024-11-26 12:12:56,SMP03,Laboratory 207,33.393,1701.589
2024-11-26 12:13:08,SMP03,Laboratory 207,33.393,1701.589
2024-11-26 12:13:20,SMP03,Laboratory 207,33.352,1702.145
2024-11-26 12:13:32,SMP03,Laboratory 207,33.352,1702.145
2024-11-26 12:13:44,SMP03,Laboratory 207,33.352,1702.145
2024-11-26 12:13:56,SMP03,Laboratory 207,33.352,1702.145
2024-11-26 12:14:08,SMP03,Laboratory 207,33.352,1702.145
2024-11-26 12:14:20,SMP03,Laboratory 207,33.418,1702.701
2024-11-26 12:14:32,SMP03,Laboratory 207,33.418,1702.701
2024-11-26 12:14:45,SMP03,Laboratory 207,33.418,1702.701
2024-11-26 12:14:57,SMP03,Laboratory 207,33.418,1702.701
2024-11-26 12:15:09,SMP03,Laboratory 207,33.418,1702.701
2024-11-26 12:15:21,SMP03,Laboratory 207,33.323,1703.257
2024-11-26 12:15:33,SMP03,Laboratory 207,33.323,1703.257
2024-11-26 12:15:45,SMP03,Laboratory 207,33.323,1703.257
2024-11-26 12:15:57,SMP03,Laboratory 207,33.323,1703.257
2024-11-26 12:16:09,SMP03,Laboratory 207,33.323,1703.257
2024-11-26 12:16:21,SMP03,Laboratory 207,33.338,1703.813
2024-11-26 12:16:33,SMP03,Laboratory 207,33.338,1703.813
2024-11-26 12:16:45,SMP03,Laboratory 207,33.338,1703.813
2024-11-26 12:16:57,SMP03,Laboratory 207,33.338,1703.813
2024-11-26 12:17:09,SMP03,Laboratory 207,33.338,1703.813
2024-11-26 12:17:21,SMP03,Laboratory 207,33.382,1704.369
2024-11-26 12:17:34,SMP03,Laboratory 207,33.382,1704.369
2024-11-26 12:17:46,SMP03,Laboratory 207,33.382,1704.369
2024-11-26 12:17:58,SMP03,Laboratory 207,33.382,1704.369
2024-11-26 12:18:21,SMP03,Laboratory 207,33.375,1704.925
2024-11-26 12:18:33,SMP03,Laboratory 207,33.375,1704.925
2024-11-26 12:18:45,SMP03,Laboratory 207,33.375,1704.925
2024-11-26 12:18:57,SMP03,Laboratory 207,33.375,1704.925
2024-11-26 12:19:09,SMP03,Laboratory 207,33.375,1704.925
2024-11-26 13:05:55,SMP03,Laboratory 207,33.341,1730.975
2024-11-26 13:06:07,SMP03,Laboratory 207,33.341,1730.975
