Timestamp,Label,Location Name,Power (W),Energy (Wh)
2024-11-26 12:12:32,SMP01,Laboratory 207,30.373,5217.862
2024-11-26 12:12:44,SMP01,Laboratory 207,30.325,5218.369
2024-11-26 12:12:56,SMP01,Laboratory 207,30.325,5218.369
2024-11-26 12:13:08,SMP01,Laboratory 207,30.325,5218.369
2024-11-26 12:13:20,SMP01,Laboratory 207,30.325,5218.369
2024-11-26 12:13:32,SMP01,Laboratory 207,30.325,5218.369
2024-11-26 12:13:44,SMP01,Laboratory 207,30.452,5218.877
2024-11-26 12:13:56,SMP01,Laboratory 207,30.452,5218.877
2024-11-26 12:14:08,SMP01,Laboratory 207,30.452,5218.877
2024-11-26 12:14:20,SMP01,Laboratory 207,30.452,5218.877
2024-11-26 12:14:32,SMP01,Laboratory 207,30.452,5218.877
2024-11-26 12:14:45,SMP01,Laboratory 207,29.921,5219.381
2024-11-26 12:14:57,SMP01,Laboratory 207,29.921,5219.381
2024-11-26 12:15:09,SMP01,Laboratory 207,29.921,5219.381
2024-11-26 12:15:21,SMP01,Laboratory 207,29.921,5219.381
2024-11-26 12:15:33,SMP01,Laboratory 207,29.921,5219.381
2024-11-26 12:15:45,SMP01,Laboratory 207,29.669,5219.877
2024-11-26 12:15:57,SMP01,Laboratory 207,29.669,5219.877
2024-11-26 12:16:09,SMP01,Laboratory 207,29.669,5219.877
2024-11-26 12:16:21,SMP01,Laboratory 207,29.669,5219.877
2024-11-26 12:16:33,SMP01,Laboratory 207,29.669,5219.877
2024-11-26 12:16:45,SMP01,Laboratory 207,29.544,5220.369
2024-11-26 12:16:57,SMP01,Laboratory 207,29.544,5220.369
2024-11-26 12:17:09,SMP01,Laboratory 207,29.544,5220.369
2024-11-26 12:17:21,SMP01,Laboratory 207,29.544,5220.369
2024-11-26 12:17:34,SMP01,Laboratory 207,29.544,5220.369
2024-11-26 12:17:46,SMP01,Laboratory 207,29.367,5220.86
2024-11-26 12:17:58,SMP01,Laboratory 207,29.367,5220.86
2024-11-26 12:18:10,SMP01,Laboratory 207,29.367,5220.86
2024-11-26 12:18:33,SMP01,Laboratory 207,29.367,5220.86
2024-11-26 12:18:45,SMP01,Laboratory 207,29.283,5221.348
2024-11-26 12:18:57,SMP01,Laboratory 207,29.283,5221.348
2024-11-26 12:19:09,SMP01,Laboratory 207,29.283,5221.348
2024-11-26 13:54:06,SMP01,Laboratory 207,0.707,5249.407
2024-11-26 13:54:18,SMP01,Laboratory 207,0.707,5249.407
2024-11-26 13:54:30,SMP01,Laboratory 207,0.707,5249.407
2024-11-26 13:54:42,SMP01,Laboratory 207,0.639,5249.419
2024-11-26 13:54:54,SMP01,Laboratory 207,0.639,5249.419
2024-11-26 13:55:07,SMP01,Laboratory 207,0.639,5249.419
2024-11-26 13:55:19,SMP01,Laboratory 207,0.639,5249.419
2024-11-26 13:55:31,SMP01,Laboratory 207,0.639,5249.419
2024-11-26 13:55:43,SMP01,Laboratory 207,0.65,5249.43
